insee_code,commune_name,percent_main_housing_year_2020,percent_secondary_housing_year_2020,percent_main_housing_year_2020,percent_vacant_year_2020,percent_single_family_home_year_2020,percent_homeownership_year_2020,percent_renting_year_2020,percent_social_housing_year_2020
88147,Dommartin-aux-Bois,82.2,2.5,15.3,8.2,91.8,83.9,11.6,0
88148,Dommartin-lès-Remiremont,85.9,6.2,7.9,19.5,80.4,77.3,21.5,0.1
88149,Dommartin-lès-Vallois,90.6,4.7,4.7,4.5,95.5,75,20,0
88150,Dommartin-sur-Vraine,86.2,0,13.8,7.8,92.2,80.7,18.2,0
88151,Dompaire,86.7,1.1,12.2,31.2,68.6,62.3,35.4,6
88152,Dompierre,91.1,2.7,6.2,8.2,91.8,79.2,19.6,0
88153,Domptail,82.1,10.7,7.1,7.7,89.9,81.9,17.4,0
88154,Domrémy-la-Pucelle,65.6,12.4,22,16,84,80.4,15.7,0
88155,Domvallier,90.5,1.9,7.6,5.5,94.5,87.8,12.2,0
88156,Doncières,86.8,4.4,8.8,11.4,88.6,78.7,16.4,0
88157,Dounoux,93.9,3.2,2.9,12.5,87.5,83.2,16.2,0
88158,Éloyes,89.5,2.2,8.3,42.1,57.5,56.2,42.4,23.1
88159,Entre-deux-Eaux,82.9,7.7,9.4,7.1,92.5,88.2,11.4,0
88160,Épinal,83.7,2,14.4,69.2,30.2,41.5,56.7,27
88161,Escles,76.2,11.3,12.5,2.2,97.8,84.2,14.5,0
88162,Esley,81.1,5.7,13.2,13.2,86.8,82.3,16.5,0
88163,Essegney,92.4,1.3,6.3,3.2,96.8,87,11.6,0
88164,Estrennes,83.7,8.2,8.2,4.1,91.8,90.2,9.8,0
88165,Étival-Clairefontaine,87.2,3.8,9,22.7,77,70.6,27.6,6
88166,Évaux-et-Ménil,92.3,1.3,6.4,9,91,75,23.6,0
88167,Faucompierre,86.4,8.6,5,6.1,93.9,88.7,11.3,0
88168,Fauconcourt,85.3,1.5,13.2,4.7,93.7,85.2,13,0
88169,Fays,84.3,7.4,8.2,6.5,93.5,91.5,7.5,0
88170,Ferdrupt,74.4,15.7,9.9,19.4,78.8,77.1,20.8,7.1
88171,Fignévelle,62.3,17.4,20.3,3,97,95.2,4.8,0
88172,Fiménil,75.4,15.4,9.2,6.2,93.8,86.7,13.3,0
88173,Florémont,92.9,2.4,4.8,4.3,95.7,85.2,13.7,0
88174,Fomerey,96.9,0,3.1,12.3,87.7,84.1,15.9,0
88175,Fontenay,88.9,4,7.1,10.2,89.8,83.9,14.1,0
88176,Fontenoy-le-Château,53.1,23.3,23.5,17.5,82.5,67.5,29,9.4
88177,La Forge,70.6,21.2,8.2,14.9,84.8,79.5,20.1,4.7
88178,Les Forges,95.2,0.9,3.9,9.3,90.7,83.9,16,1.2
88179,Fouchécourt,71.1,21.1,7.9,5.3,94.7,92.6,3.7,0
88180,Frain,78.1,19.2,2.7,4.1,95.9,86,10.5,0
88181,Fraize,77.6,9.6,12.8,35.1,64.3,58.5,38.8,12.1
88182,Frapelle,83.5,8.7,7.8,5.8,93.2,83.7,12.8,0
88183,Frebécourt,85.7,5.4,8.9,7.2,92.8,84,13.3,0
88184,Fremifontaine,89.5,3.3,7.1,11.6,88.4,76.4,23,0
88185,Frenelle-la-Grande,86,7,7,3.5,96.5,98,2,0
88186,Frenelle-la-Petite,80.8,0,19.2,0,100,95.2,0,0
88187,Frénois,80,6.7,13.4,4,96,80,10,0
88188,Fresse-sur-Moselle,78.2,12.3,9.6,26.7,72.7,72.3,26,9.5
88189,Fréville,89.2,4.6,6.2,5.9,94.1,86.9,6.6,0
88190,Frizon,84.3,3.2,12.4,5.9,94.1,83.6,15.8,2
88192,Gelvécourt-et-Adompt,73.6,11.3,15.1,5.7,94.3,76.9,20.5,0
88193,Gemaingoutte,80.1,16.4,3.5,7.1,92.9,91,9,0
88194,Gemmelaincourt,84.7,2.5,12.7,4.9,95.1,84.5,12.7,0
88195,Gendreville,64.4,15.1,20.5,2.7,97.3,89.4,8.5,0
88196,Gérardmer,54.6,37.8,7.5,56.8,42.8,55.5,41.8,17.4
88197,Gerbamont,70.6,24.2,5.2,18.6,81,78.4,20.2,0
88198,Gerbépal,54.8,42.1,3.1,11.2,88.4,80.8,16.3,1.6
88199,Gignéville,76.1,11.9,11.9,2,98,80.6,12.9,0
88200,Gigney,80,2.9,17.1,17.1,80,75,25,0
88201,Girancourt,89.2,3,7.9,7.8,91.8,82.8,15.3,0
88202,Gircourt-lès-Viéville,87.8,10,2.2,1.1,97.8,97.5,2.5,0
88203,Girecourt-sur-Durbion,88.3,0,11.7,5.2,94.8,89.7,7.4,0
88205,Girmont-Val-d'Ajol,62,27.5,10.5,28.2,71.8,66.7,29.9,0
88206,Gironcourt-sur-Vraine,87.6,1.1,11.3,15.1,83.8,75.1,23.1,8.3
88208,Godoncourt,58.7,27.2,14.1,3.2,96.8,91.1,7.1,0
88209,Golbey,92.9,0.9,6.2,56,43.5,42.1,57.2,29.1
88210,Gorhey,93,1.6,5.5,7.9,92.1,75.4,23.1,0
88212,Grand,66.8,7.2,26.1,6.1,91.2,77.7,19.4,12.4
88213,La Grande-Fosse,45.8,47.4,6.8,6.3,92.8,70.6,25.5,2
88214,Grandrupt-de-Bains,77.5,15.7,6.7,2.2,97.8,86.1,5.6,0
88215,Grandrupt,37.5,37.9,24.6,5.1,94.9,86.5,10.8,0
88216,Grandvillers,86.2,3.4,10.4,14.8,85.2,79.7,19,0
88218,Granges-Aumontzey,75.3,13.6,11.1,30.7,69.1,67,30.8,9.7
88219,Greux,79.6,6.5,13.9,8.1,90.7,84.8,12.1,0
88220,Grignoncourt,51.6,30.8,17.6,2.2,97.8,95.7,4.3,0
88221,Gruey-lès-Surance,52.7,20.5,26.8,2.9,97.1,90.7,9.3,0
88222,Gugnécourt,82.4,6.2,11.4,14.6,85.4,74.7,22.8,0
88223,Gugney-aux-Aulx,78.4,9.1,12.5,13.7,86.3,74.7,25.3,0
88224,Hadigny-les-Verrières,91.2,3.5,5.3,6.4,93,84,14.7,0
88225,Hadol,90.1,2.4,7.5,6.1,93.4,86.6,11.4,0
88226,Hagécourt,91.6,0,8.4,3.4,94.9,85.2,9.3,0
88227,Hagnéville-et-Roncourt,82.8,8.6,8.6,6.4,93.6,84.6,12.8,0
88228,Haillainville,81.7,7.5,10.8,3.2,96.8,88.2,9.2,0
88229,Harchéchamp,73,5.4,21.6,6.5,93.5,78.7,19.1,0
88230,Hardancourt,78.9,8.4,12.7,6.1,93.9,92.3,7.7,0
88231,Haréville,92.2,0.5,7.3,6.9,93.1,90.1,9.4,0
88232,Harmonville,86.6,8.2,5.1,1,99,85.9,9.4,1.2
88233,Harol,88.1,6.3,5.6,10.1,89.9,81.4,15.8,0.4
88236,La Haye,60.1,15.2,24.7,0,97.1,95.2,1.6,0
88237,Hennecourt,92,0.6,7.4,4.6,95.4,90.2,9,0
88238,Hennezel,66.5,17.6,15.8,8.6,91,70.8,21.6,5.9
88239,Hergugney,87.4,4.7,7.9,3,97,84.5,15.5,0
88240,Herpelmont,84.3,9.3,6.4,7.9,91.4,88.9,10.2,0.8
88241,Houécourt,89.3,4.2,6.5,10.3,89.2,72.9,24.4,0
88242,Houéville,76,8,16,0,100,89.5,10.5,0
88243,Housseras,86.4,5.8,7.8,4.9,94.7,78.9,17.3,0
88244,La Houssière,72.3,12.8,14.9,24.4,75.6,78.2,19.8,3.7
88245,Hurbache,83.6,10,6.4,15.3,84.2,83.4,13.5,0
88246,Hymont,94.1,1.3,4.6,23.2,76.8,76.2,23.3,17.9
88247,Igney,91.9,1.1,7.1,17.9,81.9,75.2,23.2,1
88248,Isches,58.9,31.8,9.4,6.5,93.5,79.3,19.5,0
88249,Jainvillotte,72.4,20.2,7.4,3.4,96.6,81,16.7,0
88250,Jarménil,91,2.3,6.8,24.7,74,73.3,25.2,0
88251,Jeanménil,89,3.7,7.2,10.2,89.8,78.8,20.4,0
88252,Jésonville,76.4,5.9,17.7,4,96,88.3,11.7,0
88253,Jeuxey,90.5,2.8,6.7,29.5,70.2,64.3,34.4,1.1
88254,Jorxey,87.2,2.6,10.3,7.5,92.5,82.9,11.4,0
88255,Jubainville,91.1,6.7,2.2,4.4,95.6,87.8,9.8,0
88256,Jussarupt,75.8,16.9,7.3,4.3,95.1,83.1,15.3,0
88257,Juvaincourt,82.1,7.4,10.5,2.3,97.7,88.9,11.1,0
88258,Lamarche,70.7,5.5,23.9,17.3,82.4,69.3,26.9,11
88259,Landaville,82.9,3.9,13.1,7.9,91.5,82.6,16.6,4.7
88260,Langley,90.7,2.7,6.6,6.5,93.5,87.1,12.9,0
88261,Laval-sur-Vologne,88.4,4,7.6,25.9,73.8,70.8,27.7,16.5
88262,Laveline-devant-Bruyères,80,5.1,14.9,44.3,55.7,74.3,23.1,0.4
88263,Laveline-du-Houx,60.1,29.6,10.3,1.4,98.6,86.5,13.5,0
88264,Légéville-et-Bonfays,76.7,3.3,20,6.7,93.3,82.6,17.4,0
88265,Lemmecourt,82.4,5.9,11.8,6.9,86.3,91.7,8.3,0
88266,Lépanges-sur-Vologne,77.8,13.2,9,30.3,69.5,70.6,27.7,6.4
88267,Lerrain,83,3.3,13.7,11.1,88.5,72.8,25,10.1
88268,Lesseux,78.4,18.9,2.7,0,98.8,82.8,15.6,0
88269,Liézey,51.8,46.3,1.9,6.8,92.1,87.7,10.1,0
88270,Liffol-le-Grand,80.5,1.4,18.1,21,77.9,67.7,30.6,15.9
88271,Lignéville,86,1.9,12.1,11.5,88.5,76.3,23.7,0
88272,Lironcourt,63.3,21.3,15.5,7.9,92.1,78.1,18.8,0
88273,Longchamp,92.2,1.6,6.2,9.4,90.6,83.5,16.5,0
88274,Longchamp-sous-Châtenois,86,0,14,0,100,89.2,8.1,0
88275,Lubine,69.4,22.4,8.2,11.4,88.6,74.6,20.5,0
88276,Lusse,68,25.3,6.7,11.5,88.1,77.6,17.5,1.1
88277,Luvigny,48.2,37.9,13.9,7.3,92.7,79.6,18.5,0
88278,Maconcourt,75.8,13.2,11,2,98,86.5,10.8,0
88279,Madecourt,85.4,7.3,7.3,0,100,92,8,0
88280,Madegney,90,8,2,6.3,93.7,95.2,4.8,0
88281,Madonne-et-Lamerey,85.2,1.4,13.4,25.8,73.7,67.4,29.2,0.6
88283,Malaincourt,75.6,8.1,16.3,9.4,84.7,67.5,22.5,0
88284,Mandray,77.9,17.1,5,6.6,92.8,86,12,0
88285,Mandres-sur-Vair,87.6,3.8,8.6,10.3,89.7,78.9,20.4,8.7
88286,Marainville-sur-Madon,83.1,2.1,14.8,2.1,97.9,87.2,12.8,0
88287,Marey,66.3,15.7,18,2.3,93.2,93.1,3.4,0
88288,Maroncourt,100,0,0,0,100,80,0,0
88289,Martigny-les-Bains,82.3,6.6,11.1,16.9,83.1,74.5,24.7,13.6
88290,Martigny-les-Gerbonvaux,75.3,11.7,13,8.6,89.9,84,16,0
88291,Martinvelle,56.7,25,18.3,1,99,94.8,0,0
88292,Mattaincourt,84.1,1.6,14.3,18.5,81.5,73.6,23.5,4.7
88293,Maxey-sur-Meuse,68.3,15.1,16.5,2.2,97.8,80,18.9,0
88294,Mazeley,89.1,0,10.9,5.4,94.6,80.9,19.1,0
88295,Mazirot,85.4,3.4,11.2,4.3,94.8,86.9,13.1,0
88296,Médonville,65.5,12.7,21.8,1.8,98.2,86.1,2.8,0
88297,Méménil,86.1,2.8,11.2,2.8,97.2,88.9,7.9,0
88298,Ménarmont,77.5,5,17.5,5,95,87.1,9.7,0
88299,Ménil-en-Xaintois,89.2,1.1,9.7,22.3,77.7,66.2,32.5,6.2
88300,Ménil-de-Senones,71.1,16.9,12,1.2,98.8,83.1,15.3,0
88301,Ménil-sur-Belvitte,85.7,5,9.3,3.6,96.4,86,13.1,0
88302,Le Ménil,61.9,30.3,7.8,18,81.6,76.9,20.6,4.5
88303,Midrevaux,85,4.4,10.6,6.2,93.8,86.5,12.5,0
88304,Mirecourt,75.9,2.1,22,62.6,36.2,38.2,59.6,33.5
88305,Moncel-sur-Vair,84.9,10,5,6.8,93.2,83,13.6,0
88306,Le Mont,60,32,8,4,96,90,6.7,0
88307,Mont-lès-Lamarche,71,19.9,9.2,6,94,80.9,19.1,0
88308,Mont-lès-Neufchâteau,87.1,3.6,9.3,16.5,83.5,73.7,24.6,0.8
88309,Monthureux-le-Sec,81.9,6.6,11.5,6.5,91.9,92.2,6.5,0
88310,Monthureux-sur-Saône,78.8,9.5,11.7,18.8,81,65.1,32.6,16.4
88311,Montmotier,58.2,26.9,14.9,8.9,91.1,70,20,0
88312,Morelmaison,81.5,3.1,15.4,1,99,86.2,12.5,0
88313,Moriville,87.6,4.3,8.1,1.1,95.6,90,5.6,0
88314,Morizécourt,60.9,26.5,12.7,3.4,96.6,85.2,11.1,0
88315,Mortagne,52.9,36.7,10.5,3,97,88.7,8.5,0
88316,Morville,76.7,7.8,15.6,12,88,83.3,11.1,0
88317,Moussey,61.1,22.8,16.1,21.7,78.3,68.4,28.7,2.5
88318,Moyemont,92.8,4.1,3.1,6.2,92.8,82.4,12.1,0
88319,Moyenmoutier,82.1,4.7,13.2,26.9,72.9,69,29.3,2.7
88320,Nayemont-les-Fosses,87.1,7.1,5.9,3.5,95.7,90.9,7.6,0
88321,Neufchâteau,84.3,1.5,14.2,51.2,48.4,46.5,51.4,27
88322,La Neuveville-devant-Lépanges,81.2,11.6,7.1,3.1,95.6,90.1,8.8,0
88324,La Neuveville-sous-Châtenois,85.5,2.1,12.4,11.3,87.6,85.6,12.4,0
88325,La Neuveville-sous-Montfort,84.8,8.7,6.5,6.4,93.6,86.2,11.2,0
88326,Neuvillers-sur-Fave,90.4,5.4,4.2,15.6,83.8,79.5,17.2,0
88327,Nomexy,88.2,0.4,11.4,35.1,64.6,59,40.4,21.4
88328,Nompatelize,89.7,6.3,4.1,10.3,88.8,85.3,13,0
88330,Nonville,82.2,7.9,9.9,6.9,93.1,78.6,21.4,0
88331,Nonzeville,82.6,10.5,7,10.3,89.7,87.5,12.5,0
88332,Norroy,81.1,5.2,13.8,6,93.2,89.5,10.5,0
88333,Nossoncourt,78.6,12.5,8.9,12.6,87.4,81,14.3,0
88334,Oëlleville,87.3,4.2,8.5,13.3,84.7,75.6,23.7,8.8
88335,Offroicourt,80.8,3.8,15.4,12.8,87.2,81,17.5,0
88336,Ollainville,68.4,8.4,23.2,0,100,90.6,6.2,0
88338,Ortoncourt,87.2,2.6,10.3,0,97.6,94.4,2.8,0
88340,Padoux,90.6,1.8,7.6,7.1,92.9,81.8,15.3,0
88341,Pair-et-Grandrupt,85.9,2.8,11.3,17.5,81.7,84.1,14.2,0
88342,Pallegney,91.8,2.7,5.4,13.3,85.4,72.5,26.1,0
88343,Parey-sous-Montfort,78.2,8.5,13.3,11.1,86.5,87.3,12.7,1.6
88344,Pargny-sous-Mureau,73.9,8.7,17.4,5.2,94.8,72.1,25.6,0
88345,La Petite-Fosse,54.3,37.6,8.2,6,94,89.2,8.1,0
88346,La Petite-Raon,68.1,8.3,23.6,30.7,68.5,68.8,26.6,4.2
88347,Pierrefitte,74.5,3.2,22.3,3.2,96.8,78.7,21.3,0
88348,Pierrepont-sur-l'Arentèle,81.1,10.2,8.7,8.2,91.8,82,16.4,0
88349,Plainfaing,66.3,21.9,11.8,32.7,66.5,66.9,30,9.3
88350,Pleuvezain,87.6,3.1,9.3,12.6,85.1,67.6,27,5.4
88351,Plombières-les-Bains,51.5,28.9,19.6,46.3,53.6,68.8,28.8,6.1
88352,Pompierre,82.4,1.9,15.8,5.5,93.6,76.7,22.2,0
88353,Pont-lès-Bonfays,80.4,5.4,14.3,3.6,92.9,73.3,24.4,0
88354,Pont-sur-Madon,89.1,6.8,4.1,13.7,84.9,70.8,29.2,0
88355,Portieux,82.3,4.5,13.3,34,65.9,63.6,34.7,22.3
88356,Les Poulières,82.6,6.8,10.6,0.8,98.5,89.9,9.2,0
88357,Poussay,91.1,1.2,7.7,6.7,93,89,9,0
88358,Pouxeux,90.3,2.3,7.4,24.4,75.1,70.3,28.3,9.1
88359,Prey,86,4.7,9.3,6.6,93.4,84.6,15.4,0
88360,Provenchères-lès-Darney,80.5,9.2,10.3,5.7,92,87.1,11.4,0
88361,Provenchères-et-Colroy,77,10.3,12.8,18.2,81.6,72.5,25.1,7.5
88362,Le Puid,56.1,37.4,6.4,3.2,96.8,86.5,11.5,0
88363,Punerot,76.1,10.3,13.7,0,100,92.6,4.4,0
88364,Puzieux,89.6,5.9,4.4,0,100,86.9,11.5,0
88365,Racécourt,88.3,1.3,10.4,10.4,89.6,80.9,19.1,0
88366,Rainville,87.7,2.9,9.4,4.3,95,87.7,10.7,0
88367,Rambervillers,77.4,1.6,21,46.9,52.9,51.7,45.4,13.6
88368,Ramecourt,94.4,0,5.6,4,96,91.5,8.5,0
88369,Ramonchamp,84.6,8.2,7.2,25.6,74.2,70.9,28.1,11
88370,Rancourt,67.9,14.3,17.8,0,100,90,6.7,0
88371,Raon-aux-Bois,88,5.3,6.7,7.6,91.8,85.9,12.4,0
88372,Raon-l'Étape,84.1,2.8,13.1,45.3,54.3,52.4,46.1,17.2
88373,Raon-sur-Plaine,51.4,39.9,8.7,6.5,92.1,76.4,18.1,0
88374,Rapey,83.3,0,16.7,0,100,100,0,0
88375,Raves,91.2,6.5,2.3,11.2,88.8,83.5,14.6,0
88376,Rebeuville,86.3,2.7,11,8.2,91.8,85,13.5,3.2
88377,Regnévelle,57.8,16.9,25.3,5.6,94.4,83.9,12.9,0
88378,Regney,89.7,2.1,8.2,10.4,89.6,79.1,20.9,0
88379,Rehaincourt,97.4,0.6,1.9,3.9,96.1,90.2,8.5,0
88380,Rehaupal,62,34.7,3.3,9.3,90,78.5,17.2,0
88381,Relanges,69.6,19.8,10.6,7,93,87.2,9.6,0
88382,Remicourt,88.2,4.7,7.1,5.6,94.4,74.1,22.2,0
88383,Remiremont,82.5,2.7,14.8,71.4,26.6,42.6,55.7,16.9
88385,Remoncourt,84.4,4.4,11.2,17.3,82.3,75,22.5,4.4
88386,Remomeix,91.6,3.5,4.9,9.7,89.4,84.1,15,0
88387,Removille,77.2,7.9,15,6.7,93.3,82.4,15.4,0
88388,Renauvoid,78.1,10.2,11.7,10.2,88.4,81.5,14.8,0
88389,Repel,78.1,8.8,13.2,4.3,95.7,91.7,8.3,0
88390,Robécourt,63.1,27.4,9.5,0,100,88.7,5.7,0
88391,Rochesson,56.1,39.9,4,21.5,77.4,75.6,20.9,5.1
88393,Rollainville,89.8,1.4,8.9,3.4,96.6,87.1,12.9,0
88394,Romain-aux-Bois,66.8,23,10.2,2.7,97.3,92,4,0
88395,Romont,86.5,4.1,9.4,5.3,94.2,89.2,10.1,0
88398,Les Rouges-Eaux,59,31.1,9.8,6.6,91.8,77.8,13.9,0
88399,Le Roulier,91.3,2.2,6.5,7.6,92.4,84.5,15.5,0
88400,Rouvres-en-Xaintois,84.5,5.8,9.7,5.2,92.9,90.8,6.1,0
88401,Rouvres-la-Chétive,90,1.4,8.6,3.8,95.7,86.7,12.8,0
88402,Roville-aux-Chênes,84.4,2.8,12.8,16.3,83,70.6,27.7,0
88403,Rozerotte,89.7,1.1,9.2,12.1,87.9,80.5,17.1,0
88404,Rozières-sur-Mouzon,57.6,24.2,18.2,1.5,98.5,89.5,7.9,0
88406,Rugney,82.5,9.5,7.9,9.5,90.5,84.6,15.4,0
88407,Ruppes,79,9.9,11.1,8.6,91.4,81.2,14.1,0
88408,Rupt-sur-Moselle,83.9,6.9,9.2,30.5,68.6,69.3,29.3,11.8
88409,Saint-Amé,91.3,1.3,7.3,28.6,71.1,69.1,30,7.8
88410,Sainte-Barbe,78.4,6,15.6,10.7,89.3,85.4,12.9,0
88411,Saint-Baslemont,73.8,8.1,18.2,4,96,84.2,15.8,0
88412,Saint-Benoît-la-Chipotte,84.6,9.6,5.7,7.5,91.7,81.9,15.5,0
88413,Saint-Dié-des-Vosges,80.2,2.6,17.2,66,33.2,41,57.3,28.2
88415,Saint-Étienne-lès-Remiremont,92.3,1.6,6.1,37.4,62.1,57.8,35,16.8
88416,Saint-Genest,83.8,6.9,9.2,0,100,97.2,0,0
88417,Saint-Gorgon,92.5,1.9,5.7,5,93.6,84.5,14,0
88418,Sainte-Hélène,83,8.1,8.9,6.4,92.7,78,20.9,0
88419,Saint-Jean-d'Ormont,81.1,11.7,7.3,4.3,95.7,87.9,8.6,0
88421,Saint-Julien,61.3,23.8,14.9,2.5,97.5,85.7,12.2,0
88423,Saint-Léonard,85.6,6.8,7.6,20.8,79.2,73.5,24.4,3.3
88424,Sainte-Marguerite,93.5,1.6,4.9,23.6,76.3,70.7,27,2.2
88425,Saint-Maurice-sur-Mortagne,89.2,1.3,9.4,13.2,86.8,80.9,14.7,0
88426,Saint-Maurice-sur-Moselle,65.2,23.4,11.4,30,68.1,70.6,27,9.7
88427,Saint-Menge,90.9,1.5,7.6,6.4,93.6,89.5,10.5,0
88428,Saint-Michel-sur-Meurthe,91.2,2.1,6.7,17.3,82.5,79.9,19,0.1
88429,Saint-Nabord,90.6,2.1,7.2,25.6,74.2,71.2,27.9,16
88430,Saint-Ouen-lès-Parey,81.9,5.2,12.9,4.4,95.2,82,15.7,0
88431,Saint-Paul,87,0,13,8.7,91.3,70,30,0
88432,Saint-Pierremont,92.4,0,7.6,12,88,75.8,22.6,0
88433,Saint-Prancher,77.3,2.3,20.5,2.3,97.7,82.4,8.8,0
88434,Saint-Remimont,89.7,5.1,5.1,2,98,90.9,6.8,0
88435,Saint-Remy,89.2,6.2,4.6,7.8,90.9,86.6,12,0
88436,Saint-Stail,50.2,44.1,5.7,5.6,94.4,94.4,2.8,0
88437,Saint-Vallier,93,2.3,4.7,9.3,90.7,85,15,0
88438,La Salle,89.9,1.6,8.5,3.2,96.8,86.4,10.1,0
88439,Sanchey,74.9,22.7,2.5,3.5,89.6,88.6,10.4,0
88440,Sandaucourt,77.7,4.8,17.4,0,100,90.1,7.4,0
88441,Sans-Vallois,90.7,0,9.3,5.6,94.4,73.5,26.5,0
88442,Sapois,73.3,21.2,5.4,11.7,87.8,77.7,20.5,8.1
88443,Sartes,79.5,9.3,11.2,0,100,88.4,11.6,0
88444,Le Saulcy,56.5,30.9,12.6,3.8,96.2,92.8,4.4,0
88445,Saulcy-sur-Meurthe,90.7,1.7,7.6,30.3,69.6,64.7,33.7,11
88446,Saulxures-lès-Bulgnéville,85.5,10.5,4,20.4,78.9,69.2,29.2,9.1
88447,Saulxures-sur-Moselotte,72.4,18.9,8.7,31.1,68.1,66.7,31.4,8.6
88448,Sauville,80.2,10.9,8.9,4.9,95.1,84.1,12.2,0
88449,Savigny,83.2,1.1,15.8,5.1,93.8,87.7,8.6,0
88450,Senaide,65.6,26,8.4,3.8,96.2,85.7,11,0
88451,Senones,76.5,5.5,18,41.2,58,52.4,44.8,13.7
88452,Senonges,77,6,16.9,6.1,93.9,79.4,17.5,0
88453,Seraumont,72.7,9.1,18.2,18.2,81.8,75,25,0
88454,Sercœur,82.4,3.2,14.4,12.8,86.4,85.4,11.7,0
88455,Serécourt,56.6,38.8,4.6,0,100,92.7,1.8,0
88456,Serocourt,70.7,20.7,8.6,1.7,98.3,97.6,0,0
88457,Sionne,80.9,4.1,15,2.8,97.2,82.8,17.2,0
88458,Socourt,92.1,0.8,7.1,11.9,87.3,75,22.4,0
88459,Soncourt,72.4,3.9,23.6,2.8,97.2,88.5,7.7,0
88460,Soulosse-sous-Saint-Élophe,84.3,5.9,9.8,2,98,84.9,14.3,0
88461,Suriauville,81.5,3.3,15.2,7.3,90.9,87,12,0
88462,Le Syndicat,84.6,6.3,9.2,18.3,81.2,80.7,17.7,0.4
88463,Taintrux,80.8,12.7,6.5,4.5,95.2,90,8.7,0
88464,Tendon,68.1,24.8,7.1,12.1,86.3,79.9,19.1,3.7
88465,Thaon-les-Vosges,89.2,1.1,9.6,44.1,55.3,55.1,43.8,19.8
88466,They-sous-Montfort,82.7,1.2,16.1,2.5,97.5,91.2,8.8,0
88467,Thiéfosse,73.6,14.5,11.9,20.1,79.6,78.6,19.2,7
88468,Le Thillot,78.8,8.7,12.5,44.6,55,56.5,42.1,10.4
88469,Thiraucourt,83.9,2.3,13.8,10.2,87.5,85.4,14.6,0
88470,Le Tholy,59.9,33.4,6.6,30.3,69.5,79.5,19.2,3
88471,Les Thons,51.7,33.8,14.5,0,100,96.1,2,0
88472,Thuillières,75,11.8,13.2,2.6,96.1,84.2,10.5,0
88473,Tignécourt,69.7,27.2,3.1,5.5,93.2,80.4,13.7,0
88474,Tilleux,74.9,5,20,5.2,94.8,89.7,6.9,0
88475,Tollaincourt,72,9.8,18.3,3.7,96.3,81.4,11.9,0
88476,Totainville,79.4,1.7,18.8,12.1,87.9,80.4,17.4,0
88477,Trampot,71.8,16.9,11.3,1.4,98.6,94.1,3.9,0
88478,Tranqueville-Graux,91.7,2.1,6.2,8.2,91.8,75.6,22.2,0
88479,Trémonzey,66.7,21.3,12.1,5,94.4,75.1,17.6,0
88480,Ubexy,94.5,1.4,4.2,8.2,91.8,73.9,21.7,0
88481,Uriménil,88.5,3.3,8.2,25.1,74.3,71.3,26.9,12.5
88482,Urville,86.7,0,13.3,10,86.7,80.8,19.2,0
88483,Uxegney,96.4,0.3,3.2,5.6,94.2,85.1,14.3,6
88484,Uzemain,83.7,4.4,12,12.9,86.8,80.2,18.1,0
88485,La Vacheresse-et-la-Rouillie,79.8,4.3,15.9,5.4,94.6,83.1,15.3,0
88486,Vagney,84.7,7,8.2,30.1,69.5,66.9,31.7,8.1
88487,Le Val-d'Ajol,76.9,9.1,13.9,23.9,75.8,70.5,27.2,7.6
88488,Valfroicourt,80.5,4.5,15,1.5,98.5,83.7,15.3,0
88489,Valleroy-aux-Saules,87.3,6.8,5.9,6.8,93.2,93.2,4.9,0
88490,Valleroy-le-Sec,86.7,2.2,11.1,6.7,93.3,79.5,17.9,0
88491,Les Vallois,79.6,3.4,17,8.2,91.8,75.5,24.5,0
88492,Le Valtin,37,57.5,5.5,17.8,82.2,76.2,19,0
88493,Varmonzey,100,0,0,9.1,90.9,81.8,18.2,0
88494,Vaubexy,71.6,10.4,17.9,6,94,79.2,18.8,0
88495,Vaudéville,93,3.5,3.5,18.6,81.4,77.5,18.8,0
88496,Vaudoncourt,84.2,2.6,13.2,6.6,93.4,92.1,4.8,0
88497,Vaxoncourt,90.7,2.3,7,7.3,92.7,89.6,9.5,0.5
88498,Vecoux,86.2,6.8,7,25.3,74.5,77,22.5,6.2
88499,Velotte-et-Tatignécourt,83.8,5,11.2,13.6,85.2,86.8,11.8,0
88500,Ventron,42.7,55,2.3,35.1,64.8,78.7,19.2,7.6
88501,Le Vermont,51.5,44,4.5,10.7,89.3,78.8,21.2,3
88502,Vervezelle,87.4,9.5,3.2,3.1,95.3,83.9,16.1,0
88503,Vexaincourt,58.3,30.2,11.4,6,94,76.5,23.5,5.9
88504,Vicherey,73.6,8.3,18.1,10.5,89.5,82.7,14.7,1.3
88505,Vienville,65.9,30.5,3.7,7.1,92.9,85.7,14.3,0
88506,Vieux-Moulin,78.4,10.2,11.4,0.6,99.4,88.5,11.5,0
88507,Villers,89.2,2.9,7.8,6.9,93.1,87.9,12.1,0
88508,Ville-sur-Illon,85.6,4.5,9.9,10.9,89.1,80.5,17.5,0
88509,Villoncourt,93.6,0,6.4,8.5,91.5,88.6,9.1,0
88510,Villotte,79.1,11.7,9.2,0,100,93.5,4.8,0
88511,Villouxel,78,7.3,14.7,0,100,95.1,0,0
88512,Viménil,86.3,6.4,7.2,4.5,95.5,82.5,15.5,0
88513,Vincey,89.7,1,9.3,25.7,73.3,67.7,31.5,16.2
88514,Viocourt,83.7,7,9.3,2.3,97.7,84.7,13.9,0
